tas,Year,Month,Country
24.539,2011,9,COM
25.8203,2011,10,COM
27.038,2011,11,COM
27.1912,2011,12,COM
27.1725,2012,1,COM
26.8422,2012,2,COM
26.8928,2012,3,COM
26.7545,2012,4,COM
25.8558,2012,5,COM
24.2925,2012,6,COM
23.3247,2012,7,COM
24.2721,2012,8,COM
24.3282,2012,9,COM
25.7034,2012,10,COM
26.6764,2012,11,COM
27.2705,2012,12,COM
27.3701,2013,1,COM
26.704,2013,2,COM
27.3869,2013,3,COM
26.612,2013,4,COM
26.0411,2013,5,COM
23.8992,2013,6,COM
23.1107,2013,7,COM
24.1578,2013,8,COM
24.739,2013,9,COM
25.4589,2013,10,COM
26.7971,2013,11,COM
26.7502,2013,12,COM
27.0502,2014,1,COM
25.8841,2014,2,COM
27.0869,2014,3,COM
26.3924,2014,4,COM
25.6806,2014,5,COM
24.3853,2014,6,COM
23.9996,2014,7,COM
24.3973,2014,8,COM
24.5597,2014,9,COM
25.7311,2014,10,COM
26.6848,2014,11,COM
27.1705,2014,12,COM
27.0502,2015,1,COM
26.504,2015,2,COM
26.938,2015,3,COM
26.8653,2015,4,COM
26.2806,2015,5,COM
24.6637,2015,6,COM
24.7183,2015,7,COM
24.5973,2015,8,COM
24.9386,2015,9,COM
26.4577,2015,10,COM
26.9173,2015,11,COM
27.6215,2015,12,COM
25.5278,1901,1,COK
26.1322,1901,2,COK
25.7629,1901,3,COK
25.218,1901,4,COK
23.904,1901,5,COK
23.09,1901,6,COK
22.4631,1901,7,COK
22.2792,1901,8,COK
22.9509,1901,9,COK
23.4183,1901,10,COK
24.3697,1901,11,COK
24.6428,1901,12,COK
26.0072,1902,1,COK
26.2481,1902,2,COK
26.0628,1902,3,COK
25.2742,1902,4,COK
23.7468,1902,5,COK
22.8784,1902,6,COK
22.1929,1902,7,COK
22.097,1902,8,COK
22.665,1902,9,COK
23.2766,1902,10,COK
24.4689,1902,11,COK
25.4105,1902,12,COK
26.4536,1903,1,COK
26.6662,1903,2,COK
26.2763,1903,3,COK
25.6573,1903,4,COK
24.3005,1903,5,COK
23.2649,1903,6,COK
22.5665,1903,7,COK
22.3114,1903,8,COK
22.8072,1903,9,COK
23.3346,1903,10,COK
24.3082,1903,11,COK
24.9248,1903,12,COK
25.7898,1904,1,COK
26.1293,1904,2,COK
25.8874,1904,3,COK
25.1727,1904,4,COK
23.9006,1904,5,COK
22.8784,1904,6,COK
22.0747,1904,7,COK
21.8263,1904,8,COK
22.1904,1904,9,COK
22.9395,1904,10,COK
24.0848,1904,11,COK
24.6874,1904,12,COK
25.8504,1905,1,COK
26.2481,1905,2,COK
25.8475,1905,3,COK
25.1603,1905,4,COK
23.7713,1905,5,COK
22.8761,1905,6,COK
22.2467,1905,7,COK
22.036,1905,8,COK
22.8346,1905,9,COK
23.2914,1905,10,COK
24.352,1905,11,COK
25.0383,1905,12,COK
26.0119,1906,1,COK
26.4206,1906,2,COK
26.2768,1906,3,COK
25.4882,1906,4,COK
23.8035,1906,5,COK
22.8204,1906,6,COK
22.0771,1906,7,COK
22.0408,1906,8,COK
22.6827,1906,9,COK
23.0803,1906,10,COK
24.0814,1906,11,COK
24.8124,1906,12,COK
25.4691,1907,1,COK
25.9836,1907,2,COK
25.4485,1907,3,COK
24.4449,1907,4,COK
23.4008,1907,5,COK
22.0235,1907,6,COK
21.7684,1907,7,COK
21.1389,1907,8,COK
22.195,1907,9,COK
23.2937,1907,10,COK
23.0903,1907,11,COK
23.6093,1907,12,COK
25.4691,1908,1,COK
25.6145,1908,2,COK
25.3725,1908,3,COK
25.3699,1908,4,COK
23.1193,1908,5,COK
22.1639,1908,6,COK
21.9031,1908,7,COK
23.6544,1908,8,COK
22.2246,1908,9,COK
23.8945,1908,10,COK
23.376,1908,11,COK
25.1235,1908,12,COK
25.7034,1909,1,COK
25.8039,1909,2,COK
25.4644,1909,3,COK
24.5483,1909,4,COK
23.0155,1909,5,COK
23.0747,1909,6,COK
21.8483,1909,7,COK
22.3231,1909,8,COK
21.8476,1909,9,COK
23.6127,1909,10,COK
24.7277,1909,11,COK
25.1192,1909,12,COK
25.3691,1910,1,COK
25.614,1910,2,COK
25.3707,1910,3,COK
25.0723,1910,4,COK
23.1169,1910,5,COK
21.7193,1910,6,COK
22.8171,1910,7,COK
21.7033,1910,8,COK
23.3834,1910,9,COK
23.2723,1910,10,COK
23.2982,1910,11,COK
25.6414,1910,12,COK
26.0048,1911,1,COK
25.9101,1911,2,COK
25.6638,1911,3,COK
24.2183,1911,4,COK
23.4771,1911,5,COK
22.342,1911,6,COK
21.5631,1911,7,COK
21.9437,1911,8,COK
21.4133,1911,9,COK
22.4629,1911,10,COK
23.9987,1911,11,COK
26.0884,1911,12,COK
26.1999,1912,1,COK
26.1504,1912,2,COK
25.2906,1912,3,COK
24.2207,1912,4,COK
23.2995,1912,5,COK
21.7259,1912,6,COK
21.4736,1912,7,COK
22.1408,1912,8,COK
22.7674,1912,9,COK
22.9813,1912,10,COK
23.7621,1912,11,COK
24.3022,1912,12,COK
25.2835,1913,1,COK
25.6163,1913,2,COK
26.0066,1913,3,COK
24.6491,1913,4,COK
23.1198,1913,5,COK
22.0658,1913,6,COK
21.1389,1913,7,COK
21.2257,1913,8,COK
21.3186,1913,9,COK
22.1225,1913,10,COK
24.1982,1913,11,COK
24.8269,1913,12,COK
24.5584,1914,1,COK
26.1528,1914,2,COK
26.0085,1914,3,COK
24.9967,1914,4,COK
23.3043,1914,5,COK
22.1658,1914,6,COK
20.0423,1914,7,COK
20.5295,1914,8,COK
21.4143,1914,9,COK
22.1874,1914,10,COK
23.9146,1914,11,COK
25.3644,1914,12,COK
26.0095,1915,1,COK
26.4438,1915,2,COK
26.3446,1915,3,COK
24.0212,1915,4,COK
22.5014,1915,5,COK
22.5409,1915,6,COK
20.4736,1915,7,COK
21.221,1915,8,COK
22.2874,1915,9,COK
22.461,1915,10,COK
23.1375,1915,11,COK
24.824,1915,12,COK
25.2792,1916,1,COK
26.2438,1916,2,COK
25.1826,1916,3,COK
24.8338,1916,4,COK
23.9113,1916,5,COK
22.7776,1916,6,COK
21.9939,1916,7,COK
23.0977,1916,8,COK
22.6655,1916,9,COK
23.4584,1916,10,COK
23.7554,1916,11,COK
24.296,1916,12,COK
26.0024,1917,1,COK
25.6121,1917,2,COK
25.0132,1917,3,COK
24.7301,1917,4,COK
23.7271,1917,5,COK
22.7757,1917,6,COK
23.2456,1917,7,COK
21.937,1917,8,COK
21.6697,1917,9,COK
22.3634,1917,10,COK
24.2897,1917,11,COK
25.4639,1917,12,COK
25.009,1918,1,COK
26.2409,1918,2,COK
24.0483,1918,3,COK
23.9164,1918,4,COK
22.6615,1918,5,COK
22.8813,1918,6,COK
20.3077,1918,7,COK
22.137,1918,8,COK
21.0537,1918,9,COK
22.2856,1918,10,COK
22.6845,1918,11,COK
24.2085,1918,12,COK
25.3715,1919,1,COK
25.9668,1919,2,COK
26.0066,1919,3,COK
25.5584,1919,4,COK
23.0222,1919,5,COK
21.1682,1919,6,COK
20.2436,1919,7,COK
21.4133,1919,8,COK
22.574,1919,9,COK
23.1837,1919,10,COK
24.2025,1919,11,COK
24.3064,1919,12,COK
25.9143,1920,1,COK
26.2486,1920,2,COK
26.0061,1920,3,COK
25.2766,1920,4,COK
24.0193,1920,5,COK
21.4576,1920,6,COK
21.9154,1920,7,COK
22.0413,1920,8,COK
22.3764,1920,9,COK
22.551,1920,10,COK
23.3803,1920,11,COK
25.2082,1920,12,COK
26.1066,1921,1,COK
26.5298,1921,2,COK
26.6322,1921,3,COK
23.661,1921,4,COK
24.0122,1921,5,COK
21.5241,1921,6,COK
22.3905,1921,7,COK
21.9455,1921,8,COK
22.9059,1921,9,COK
23.7164,1921,10,COK
25.0156,1921,11,COK
25.362,1921,12,COK
25.8114,1922,1,COK
26.1462,1922,2,COK
25.8076,1922,3,COK
25.5608,1922,4,COK
23.7351,1922,5,COK
22.9832,1922,6,COK
21.753,1922,7,COK
22.3254,1922,8,COK
22.6692,1922,9,COK
23.3761,1922,10,COK
24.0958,1922,11,COK
25.362,1922,12,COK
26.2499,1923,1,COK
26.6842,1923,2,COK
25.7224,1923,3,COK
24.7386,1923,4,COK
23.6789,1923,5,COK
22.1592,1923,6,COK
21.9111,1923,7,COK
21.321,1923,8,COK
21.3119,1923,9,COK
22.7386,1923,10,COK
22.4803,1923,11,COK
23.9301,1923,12,COK
26.0066,1924,1,COK
26.1462,1924,2,COK
25.2882,1924,3,COK
23.9212,1924,4,COK
23.9198,1924,5,COK
22.3476,1924,6,COK
22.4752,1924,7,COK
22.6692,1924,8,COK
23.2871,1924,9,COK
23.5212,1924,10,COK
24.8219,1924,11,COK
25.5501,1924,12,COK
25.6277,1925,1,COK
25.0926,1925,2,COK
25.8029,1925,3,COK
25.5584,1925,4,COK
23.1939,1925,5,COK
22.1602,1925,6,COK
21.4718,1925,7,COK
22.3254,1925,8,COK
22.1346,1925,9,COK
22.3634,1925,10,COK
23.1418,1925,11,COK
24.3902,1925,12,COK
24.8574,1926,1,COK
26.0528,1926,2,COK
25.1109,1926,3,COK
23.8529,1926,4,COK
23.8204,1926,5,COK
21.8903,1926,6,COK
21.5679,1926,7,COK
21.707,1926,8,COK
22.474,1926,9,COK
23.179,1926,10,COK
24.6338,1926,11,COK
25.3639,1926,12,COK
26.2462,1927,1,COK
25.963,1927,2,COK
26.4409,1927,3,COK
25.6137,1927,4,COK
24.9137,1927,5,COK
23.7022,1927,6,COK
22.1963,1927,7,COK
22.146,1927,8,COK
22.2909,1927,9,COK
23.9011,1927,10,COK
24.003,1927,11,COK
24.9288,1927,12,COK
25.8119,1928,1,COK
24.9969,1928,2,COK
25.8114,1928,3,COK
24.6515,1928,4,COK
23.2982,1928,5,COK
21.2663,1928,6,COK
21.1351,1928,7,COK
22.1418,1928,8,COK
22.6697,1928,9,COK
23.379,1928,10,COK
24.6343,1928,11,COK
25.6491,1928,12,COK
25.7124,1929,1,COK
26.6809,1929,2,COK
25.8053,1929,3,COK
25.0814,1929,4,COK
24.0175,1929,5,COK
21.889,1929,6,COK
21.2001,1929,7,COK
21.0479,1929,8,COK
21.4143,1929,9,COK
23.2813,1929,10,COK
23.3832,1929,11,COK
24.4926,1929,12,COK
25.8162,1930,1,COK
25.8106,1930,2,COK
25.809,1930,3,COK
24.5573,1930,4,COK
23.3019,1930,5,COK
21.0985,1930,6,COK
21.1987,1930,7,COK
20.4276,1930,8,COK
21.6735,1930,9,COK
22.8995,1930,10,COK
24.3001,1930,11,COK
25.7438,1930,12,COK
25.094,1931,1,COK
25.6206,1931,2,COK
25.1887,1931,3,COK
24.4573,1931,4,COK
23.818,1931,5,COK
22.1597,1931,6,COK
21.376,1931,7,COK
21.4157,1931,8,COK
22.5697,1931,9,COK
22.551,1931,10,COK
22.4837,1931,11,COK
23.9292,1931,12,COK
25.5729,1932,1,COK
26.0477,1932,2,COK
25.285,1932,3,COK
24.2795,1932,4,COK
22.7663,1932,5,COK
22.1602,1932,6,COK
22.5338,1932,7,COK
21.6057,1932,8,COK
21.5119,1932,9,COK
22.5553,1932,10,COK
23.2053,1932,11,COK
25.1264,1932,12,COK
25.2821,1933,1,COK
25.3514,1933,2,COK
24.7475,1933,3,COK
24.6468,1933,4,COK
24.2151,1933,5,COK
22.6001,1933,6,COK
21.1958,1933,7,COK
21.321,1933,8,COK
22.2837,1933,9,COK
23.5151,1933,10,COK
23.9127,1933,11,COK
24.6379,1933,12,COK
25.9085,1934,1,COK
26.2438,1934,2,COK
26.0013,1934,3,COK
25.2718,1934,4,COK
24.0156,1934,5,COK
22.88,1934,6,COK
21.9945,1934,7,COK
21.222,1934,8,COK
21.751,1934,9,COK
23.2771,1934,10,COK
24.0974,1934,11,COK
24.3908,1934,12,COK
25.5106,1935,1,COK
26.1248,1935,2,COK
24.8507,1935,3,COK
24.3871,1935,4,COK
23.9565,1935,5,COK
22.9948,1935,6,COK
22.8449,1935,7,COK
22.0157,1935,8,COK
22.7692,1935,9,COK
24.2154,1935,10,COK
25.4671,1935,11,COK
24.3889,1935,12,COK
26.1327,1936,1,COK
26.2467,1936,2,COK
26.128,1936,3,COK
24.6505,1936,4,COK
24.0021,1936,5,COK
22.4942,1936,6,COK
22.2992,1936,7,COK
21.9528,1936,8,COK
21.9845,1936,9,COK
22.8819,1936,10,COK
24.1786,1936,11,COK
25.3467,1936,12,COK
26.4024,1937,1,COK
26.5847,1937,2,COK
25.5662,1937,3,COK
25.0164,1937,4,COK
23.38,1937,5,COK
22.5586,1937,6,COK
22.6211,1937,7,COK
22.5518,1937,8,COK
22.5571,1937,9,COK
23.536,1937,10,COK
23.5911,1937,11,COK
25.3383,1937,12,COK
26.5452,1938,1,COK
25.7533,1938,2,COK
26.0852,1938,3,COK
25.1652,1938,4,COK
24.0974,1938,5,COK
23.6146,1938,6,COK
23.832,1938,7,COK
22.4608,1938,8,COK
23.2692,1938,9,COK
23.8109,1938,10,COK
24.1916,1938,11,COK
25.5596,1938,12,COK
26.638,1939,1,COK
26.7277,1939,2,COK
25.762,1939,3,COK
25.961,1939,4,COK
24.0146,1939,5,COK
22.8515,1939,6,COK
23.6498,1939,7,COK
23.1787,1939,8,COK
22.0215,1939,9,COK
22.8423,1939,10,COK
24.2721,1939,11,COK
24.4496,1939,12,COK
25.474,1940,1,COK
26.8837,1940,2,COK
26.6161,1940,3,COK
24.8838,1940,4,COK
24.009,1940,5,COK
21.9616,1940,6,COK
20.657,1940,7,COK
21.6096,1940,8,COK
22.0252,1940,9,COK
22.2748,1940,10,COK
23.8954,1940,11,COK
24.3207,1940,12,COK
25.8661,1941,1,COK
26.5705,1941,2,COK
25.9352,1941,3,COK
25.5798,1941,4,COK
23.6531,1941,5,COK
22.1714,1941,6,COK
21.3716,1941,7,COK
21.9347,1941,8,COK
21.8627,1941,9,COK
22.7325,1941,10,COK
24.3811,1941,11,COK
25.1507,1941,12,COK
27.2898,1942,1,COK
27.6327,1942,2,COK
26.532,1942,3,COK
25.8251,1942,4,COK
24.743,1942,5,COK
23.6328,1942,6,COK
22.5881,1942,7,COK
22.2408,1942,8,COK
22.8879,1942,9,COK
23.4067,1942,10,COK
24.4241,1942,11,COK
25.1388,1942,12,COK
26.2085,1943,1,COK
26.6198,1943,2,COK
25.957,1943,3,COK
25.1924,1943,4,COK
24.3146,1943,5,COK
22.3961,1943,6,COK
22.504,1943,7,COK
22.4685,1943,8,COK
22.5441,1943,9,COK
24.8156,1943,10,COK
25.0468,1943,11,COK
24.3354,1943,12,COK
25.184,1944,1,COK
25.1195,1944,2,COK
25.4238,1944,3,COK
24.5254,1944,4,COK
23.9919,1944,5,COK
23.2312,1944,6,COK
21.6101,1944,7,COK
21.3608,1944,8,COK
22.9822,1944,9,COK
22.4592,1944,10,COK
23.9573,1944,11,COK
25.5462,1944,12,COK
25.703,1945,1,COK
26.5438,1945,2,COK
26.8533,1945,3,COK
25.6349,1945,4,COK
24.0285,1945,5,COK
23.0763,1945,6,COK
23.8301,1945,7,COK
22.1458,1945,8,COK
21.7632,1945,9,COK
23.1808,1945,10,COK
24.0618,1945,11,COK
25.5306,1945,12,COK
26.3452,1946,1,COK
26.5414,1946,2,COK
25.7204,1946,3,COK
25.1534,1946,4,COK
23.2217,1946,5,COK
22.5138,1946,6,COK
21.9678,1946,7,COK
22.0717,1946,8,COK
22.0494,1946,9,COK
23.3956,1946,10,COK
24.0917,1946,11,COK
25.3401,1946,12,COK
26.4233,1947,1,COK
26.2658,1947,2,COK
26.0958,1947,3,COK
25.1706,1947,4,COK
24.009,1947,5,COK
23.1705,1947,6,COK
22.5489,1947,7,COK
22.117,1947,8,COK
22.5632,1947,9,COK
23.0966,1947,10,COK
24.1874,1947,11,COK
24.7396,1947,12,COK
25.7877,1948,1,COK
26.1053,1948,2,COK
25.1861,1948,3,COK
24.8553,1948,4,COK
23.336,1948,5,COK
22.5152,1948,6,COK
20.1626,1948,7,COK
20.9853,1948,8,COK
22.0336,1948,9,COK
22.9813,1948,10,COK
24.1454,1948,11,COK
24.3821,1948,12,COK
25.7961,1949,1,COK
25.6048,1949,2,COK
25.8061,1949,3,COK
25.6774,1949,4,COK
23.061,1949,5,COK
22.674,1949,6,COK
22.3064,1949,7,COK
21.846,1949,8,COK
22.335,1949,9,COK
23.8747,1949,10,COK
23.97,1949,11,COK
24.7111,1949,12,COK
26.0781,1950,1,COK
25.8171,1950,2,COK
25.8113,1950,3,COK
25.3003,1950,4,COK
22.1808,1950,5,COK
22.9636,1950,6,COK
23.3177,1950,7,COK
22.1413,1950,8,COK
22.2708,1950,9,COK
23.8608,1950,10,COK
24.4214,1950,11,COK
25.4685,1950,12,COK
25.7942,1951,1,COK
26.2333,1951,2,COK
25.6191,1951,3,COK
24.8919,1951,4,COK
23.0692,1951,5,COK
21.8202,1951,6,COK
20.6359,1951,7,COK
21.4421,1951,8,COK
21.2046,1951,9,COK
22.1225,1951,10,COK
23.975,1951,11,COK
25.0531,1951,12,COK
26.1605,1952,1,COK
25.7278,1952,2,COK
25.5993,1952,3,COK
24.8106,1952,4,COK
23.8597,1952,5,COK
23.588,1952,6,COK
21.8573,1952,7,COK
22.4019,1952,8,COK
22.0576,1952,9,COK
23.0861,1952,10,COK
24.7573,1952,11,COK
25.1003,1952,12,COK
26.6655,1953,1,COK
26.476,1953,2,COK
26.1262,1953,3,COK
25.8036,1953,4,COK
23.3098,1953,5,COK
22.1919,1953,6,COK
22.0301,1953,7,COK
20.3832,1953,8,COK
21.4811,1953,9,COK
23.2138,1953,10,COK
24.3122,1953,11,COK
25.0958,1953,12,COK
25.3853,1954,1,COK
25.7198,1954,2,COK
25.3114,1954,3,COK
25.0695,1954,4,COK
23.6502,1954,5,COK
22.4929,1954,6,COK
21.8726,1954,7,COK
23.2193,1954,8,COK
23.1006,1954,9,COK
24.3214,1954,10,COK
23.5373,1954,11,COK
25.6958,1954,12,COK
25.7246,1955,1,COK
25.6048,1955,2,COK
25.4182,1955,3,COK
24.9903,1955,4,COK
23.4003,1955,5,COK
23.5124,1955,6,COK
22.5757,1955,7,COK
22.5468,1955,8,COK
22.4679,1955,9,COK
23.2222,1955,10,COK
23.981,1955,11,COK
24.7129,1955,12,COK
25.0874,1956,1,COK
25.5752,1956,2,COK
25.6293,1956,3,COK
24.4919,1956,4,COK
23.3512,1956,5,COK
22.632,1956,6,COK
22.0061,1956,7,COK
22.5977,1956,8,COK
21.2845,1956,9,COK
24.2233,1956,10,COK
24.5037,1956,11,COK
24.7575,1956,12,COK
25.7942,1957,1,COK
25.4135,1957,2,COK
25.1792,1957,3,COK
25.1223,1957,4,COK
22.9876,1957,5,COK
23.6022,1957,6,COK
21.8544,1957,7,COK
21.6518,1957,8,COK
22.175,1957,9,COK
22.47,1957,10,COK
23.9384,1957,11,COK
24.9103,1957,12,COK
25.1882,1958,1,COK
25.5364,1958,2,COK
25.5093,1958,3,COK
25.0658,1958,4,COK
23.6718,1958,5,COK
21.2988,1958,6,COK
21.8995,1958,7,COK
20.5996,1958,8,COK
21.0943,1958,9,COK
22.2735,1958,10,COK
23.4898,1958,11,COK
23.5328,1958,12,COK
24.8906,1959,1,COK
25.7512,1959,2,COK
25.5526,1959,3,COK
25.2629,1959,4,COK
24.1375,1959,5,COK
23.4357,1959,6,COK
21.8341,1959,7,COK
21.5643,1959,8,COK
21.4719,1959,9,COK
23.1756,1959,10,COK
22.5666,1959,11,COK
25.0296,1959,12,COK
25.4199,1960,1,COK
25.4135,1960,2,COK
25.2805,1960,3,COK
26.6969,1960,4,COK
23.4236,1960,5,COK
21.9146,1960,6,COK
22.2214,1960,7,COK
21.8988,1960,8,COK
23.0587,1960,9,COK
22.6154,1960,10,COK
24.2241,1960,11,COK
25.572,1960,12,COK
25.6167,1961,1,COK
26.8121,1961,2,COK
25.977,1961,3,COK
25.0323,1961,4,COK
23.8694,1961,5,COK
22.4848,1961,6,COK
22.2934,1961,7,COK
21.6619,1961,8,COK
22.7948,1961,9,COK
23.1607,1961,10,COK
23.7602,1961,11,COK
24.6388,1961,12,COK
25.332,1962,1,COK
25.3019,1962,2,COK
25.6024,1962,3,COK
24.9935,1962,4,COK
23.4391,1962,5,COK
22.0346,1962,6,COK
22.0963,1962,7,COK
21.3476,1962,8,COK
22.7207,1962,9,COK
22.9592,1962,10,COK
23.4708,1962,11,COK
24.2475,1962,12,COK
25.6201,1963,1,COK
26.0106,1963,2,COK
25.2584,1963,3,COK
24.4808,1963,4,COK
23.4328,1963,5,COK
22.4694,1963,6,COK
21.1291,1963,7,COK
21.0363,1963,8,COK
21.5326,1963,9,COK
22.007,1963,10,COK
24.1083,1963,11,COK
24.709,1963,12,COK
26.0133,1964,1,COK
26.0201,1964,2,COK
25.3676,1964,3,COK
25.0895,1964,4,COK
23.2161,1964,5,COK
22.7824,1964,6,COK
21.8842,1964,7,COK
22.5837,1964,8,COK
22.918,1964,9,COK
23.8344,1964,10,COK
24.4182,1964,11,COK
23.7177,1964,12,COK
24.6797,1965,1,COK
25.2058,1965,2,COK
24.5945,1965,3,COK
24.261,1965,4,COK
23.8198,1965,5,COK
21.904,1965,6,COK
20.9164,1965,7,COK
21.1801,1965,8,COK
20.9439,1965,9,COK
22.8399,1965,10,COK
23.7246,1965,11,COK
24.885,1965,12,COK
25.775,1966,1,COK
25.3364,1966,2,COK
25.2383,1966,3,COK
24.4202,1966,4,COK
23.818,1966,5,COK
22.303,1966,6,COK
21.7164,1966,7,COK
22.1384,1966,8,COK
21.621,1966,9,COK
23.0813,1966,10,COK
23.8193,1966,11,COK
24.0517,1966,12,COK
25.6272,1967,1,COK
25.8847,1967,2,COK
25.6845,1967,3,COK
24.9209,1967,4,COK
23.0823,1967,5,COK
23.3974,1967,6,COK
21.4905,1967,7,COK
21.8784,1967,8,COK
23.0729,1967,9,COK
22.3072,1967,10,COK
23.8792,1967,11,COK
23.7528,1967,12,COK
26.113,1968,1,COK
25.6929,1968,2,COK
24.872,1968,3,COK
24.7417,1968,4,COK
24.1077,1968,5,COK
22.3627,1968,6,COK
23.1607,1968,7,COK
21.9019,1968,8,COK
22.6444,1968,9,COK
23.3391,1968,10,COK
23.7432,1968,11,COK
25.5662,1968,12,COK
26.1357,1969,1,COK
26.6121,1969,2,COK
26.8005,1969,3,COK
25.4362,1969,4,COK
22.6716,1969,5,COK
22.8428,1969,6,COK
21.8346,1969,7,COK
21.6181,1969,8,COK
21.7481,1969,9,COK
22.9558,1969,10,COK
23.9212,1969,11,COK
24.7103,1969,12,COK
26.5272,1970,1,COK
26.4742,1970,2,COK
25.5008,1970,3,COK
25.3175,1970,4,COK
24.1607,1970,5,COK
23.6512,1970,6,COK
21.914,1970,7,COK
22.3104,1970,8,COK
24.1346,1970,9,COK
23.9758,1970,10,COK
25.2364,1970,11,COK
25.1741,1970,12,COK
25.6947,1971,1,COK
25.2116,1971,2,COK
25.7627,1971,3,COK
25.7958,1971,4,COK
24.2235,1971,5,COK
23.0206,1971,6,COK
22.5551,1971,7,COK
22.1083,1971,8,COK
22.8238,1971,9,COK
23.0429,1971,10,COK
24.2647,1971,11,COK
25.0414,1971,12,COK
26.0712,1972,1,COK
26.4612,1972,2,COK
25.4119,1972,3,COK
25.5347,1972,4,COK
24.5868,1972,5,COK
22.7001,1972,6,COK
21.9934,1972,7,COK
22.0445,1972,8,COK
22.0587,1972,9,COK
22.7487,1972,10,COK
23.4703,1972,11,COK
25.4449,1972,12,COK
26.1357,1973,1,COK
27.0312,1973,2,COK
26.6228,1973,3,COK
25.9323,1973,4,COK
24.5655,1973,5,COK
23.5734,1973,6,COK
22.7734,1973,7,COK
22.9376,1973,8,COK
23.9671,1973,9,COK
22.7966,1973,10,COK
25.2918,1973,11,COK
26.234,1973,12,COK
26.8391,1974,1,COK
25.9016,1974,2,COK
25.7646,1974,3,COK
25.1243,1974,4,COK
24.1931,1974,5,COK
22.9074,1974,6,COK
22.157,1974,7,COK
22.894,1974,8,COK
22.7877,1974,9,COK
23.8272,1974,10,COK
24.8008,1974,11,COK
24.6135,1974,12,COK
25.8631,1975,1,COK
25.8306,1975,2,COK
25.2958,1975,3,COK
24.3173,1975,4,COK
23.3233,1975,5,COK
22.5977,1975,6,COK
23.0037,1975,7,COK
22.6386,1975,8,COK
23.2315,1975,9,COK
23.5267,1975,10,COK
24.737,1975,11,COK
25.5622,1975,12,COK
25.5866,1976,1,COK
25.8319,1976,2,COK
27.043,1976,3,COK
24.879,1976,4,COK
24.0636,1976,5,COK
22.8145,1976,6,COK
20.8038,1976,7,COK
21.2898,1976,8,COK
21.6914,1976,9,COK
23.2389,1976,10,COK
24.5202,1976,11,COK
24.8156,1976,12,COK
25.5199,1977,1,COK
26.4339,1977,2,COK
26.919,1977,3,COK
25.6916,1977,4,COK
23.6486,1977,5,COK
22.3053,1977,6,COK
20.961,1977,7,COK
21.3648,1977,8,COK
21.7119,1977,9,COK
22.7022,1977,10,COK
23.3062,1977,11,COK
24.6074,1977,12,COK
25.2574,1978,1,COK
26.5333,1978,2,COK
25.8781,1978,3,COK
25.3188,1978,4,COK
24.4689,1978,5,COK
23.179,1978,6,COK
21.8963,1978,7,COK
22.4798,1978,8,COK
22.4856,1978,9,COK
23.0304,1978,10,COK
23.7217,1978,11,COK
24.9008,1978,12,COK
25.2956,1979,1,COK
26.0816,1979,2,COK
25.6526,1979,3,COK
25.2755,1979,4,COK
24.5969,1979,5,COK
23.4376,1979,6,COK
21.727,1979,7,COK
21.9975,1979,8,COK
22.7716,1979,9,COK
23.4141,1979,10,COK
22.9806,1979,11,COK
24.0372,1979,12,COK
26.209,1980,1,COK
26.2306,1980,2,COK
26.6594,1980,3,COK
25.0806,1980,4,COK
23.3647,1980,5,COK
22.2608,1980,6,COK
22.2831,1980,7,COK
22.3925,1980,8,COK
22.826,1980,9,COK
23.6222,1980,10,COK
24.6468,1980,11,COK
25.0689,1980,12,COK
25.6911,1981,1,COK
26.7338,1981,2,COK
26.0905,1981,3,COK
25.0919,1981,4,COK
23.3206,1981,5,COK
23.4979,1981,6,COK
22.7251,1981,7,COK
22.3645,1981,8,COK
23.0764,1981,9,COK
23.5755,1981,10,COK
25.0314,1981,11,COK
25.0436,1981,12,COK
26.708,1982,1,COK
26.2615,1982,2,COK
26.6599,1982,3,COK
25.4428,1982,4,COK
24.1602,1982,5,COK
22.9188,1982,6,COK
22.1963,1982,7,COK
21.4848,1982,8,COK
21.0806,1982,9,COK
22.5695,1982,10,COK
23.4539,1982,11,COK
24.2161,1982,12,COK
25.5919,1983,1,COK
27.0724,1983,2,COK
26.7538,1983,3,COK
25.2816,1983,4,COK
25.0124,1983,5,COK
22.6175,1983,6,COK
22.0449,1983,7,COK
21.3682,1983,8,COK
23.1587,1983,9,COK
23.5494,1983,10,COK
24.3958,1983,11,COK
25.3902,1983,12,COK
25.884,1984,1,COK
26.8235,1984,2,COK
26.1444,1984,3,COK
26.0433,1984,4,COK
23.6288,1984,5,COK
22.5304,1984,6,COK
22.0939,1984,7,COK
21.8619,1984,8,COK
21.8392,1984,9,COK
22.2603,1984,10,COK
24.4518,1984,11,COK
25.1865,1984,12,COK
25.9842,1985,1,COK
26.5837,1985,2,COK
26.886,1985,3,COK
25.2006,1985,4,COK
24.3736,1985,5,COK
21.9465,1985,6,COK
21.9702,1985,7,COK
22.6576,1985,8,COK
21.7835,1985,9,COK
23.3178,1985,10,COK
24.4328,1985,11,COK
25.6248,1985,12,COK
26.3085,1986,1,COK
26.3351,1986,2,COK
26.2499,1986,3,COK
25.7534,1986,4,COK
23.6462,1986,5,COK
23.3433,1986,6,COK
22.7855,1986,7,COK
21.9138,1986,8,COK
22.77,1986,9,COK
23.8043,1986,10,COK
24.2922,1986,11,COK
24.9729,1986,12,COK
